cv_id,tier,template,domain,model,model_name,extraction,pydantic_valid,error,time_s,extraction_time_s,total_pipeline_time_s,extracted_chars,full_name,email,location,seniority_level,primary_domain,years_of_experience,has_github,has_linkedin,skills_exact_f1,skills_partial_f1,skills_combined_f1,skills_mrr,experience_companies_f1,experience_titles_f1,education_institutions_f1,education_degrees_f1
707,T1,T1_executive,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.61,0.01,4.62,1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.947,0.947,0.062,0.0,0.0,0.0,0.0
179,T1,T1_executive,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.38,0.01,1.39,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,T1,T1_executive,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.47,0.01,1.48,1605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,T1,T1_executive,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.28,0.01,2.29,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.828,0.828,0.828,1.0,0.0,0.0,0.0,0.0
1391,T1,T1_executive,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.48,0.01,2.49,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.938,0.938,1.0,0.0,0.0,0.0,0.0
2249,T1,T1_executive,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.4,0.01,3.41,1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.897,0.879,1.0,0.0,0.0,0.0,0.0
1343,T1,T1_executive,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.85,0.01,4.86,1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.902,0.902,1.0,0.0,0.0,0.0,0.0
1445,T1,T1_executive,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.45,0.01,8.46,1613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.769,0.769,0.769,0.333,0.0,0.0,0.0,0.0
2393,T1,T1_executive,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.03,0.01,6.04,1143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.912,0.947,0.93,1.0,0.0,0.0,0.0,0.0
2483,T1,T1_executive,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.23,0.01,3.24,1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.545,0.545,0.5,0.0,0.0,0.0,0.0
2285,T1,T1_executive,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.51,0.01,8.52,1852,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.939,0.939,0.939,1.0,0.0,0.0,0.0,0.0
83,T1,T1_executive,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.95,0.01,5.96,1785,0.0,1.0,0.0,0.0,0.0,0.983,0.0,0.0,0.645,0.645,0.645,1.0,0.0,0.0,0.0,0.0
1901,T1,T1_executive,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.26,0.01,1.27,1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,T1,T1_executive,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.68,0.01,6.69,1461,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.95,0.95,0.95,1.0,0.0,0.0,0.0,0.0
1559,T1,T1_executive,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.73,0.01,5.74,1399,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.698,0.698,0.698,1.0,0.0,0.0,0.0,0.0
1625,T1,T1_executive,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.16,0.01,1.17,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,T1,T1_executive,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.33,0.01,1.34,1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,T1,T1_executive,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.84,0.01,3.85,1121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.936,0.936,0.936,1.0,0.0,0.0,0.0,0.0
971,T1,T1_executive,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.4,0.01,2.41,1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.2,0.0,0.0,0.0,0.0
1775,T1,T1_executive,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.44,0.01,1.45,1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,T1,T1_executive,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.75,0.01,5.76,1792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.957,0.957,0.957,1.0,0.0,0.0,0.0,0.0
833,T1,T1_executive,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.56,0.01,1.57,1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,T1,T1_executive,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.9,0.01,3.91,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.909,0.909,1.0,0.0,0.0,0.0,0.0
851,T1,T1_executive,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.47,0.01,2.48,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.882,0.882,1.0,0.0,0.0,0.0,0.0
23,T1,T1_executive,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.87,0.01,4.88,1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.955,0.955,1.0,0.0,0.0,0.0,0.0
209,T1,T1_executive,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,15.92,0.01,15.93,1358,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.667,0.667,0.667,1.0,1.0,0.333,0.0,0.0
156,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.82,0.01,7.83,2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.833,0.833,1.0,0.0,0.0,0.8,0.0
1230,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.68,0.01,2.69,1234,1.0,1.0,1.0,0.0,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0
312,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.25,0.01,1.26,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.61,0.01,2.62,1278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.0
1470,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.35,0.01,1.36,2038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.31,0.01,3.32,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.981,0.981,1.0,0.0,0.0,0.0,0.0
2106,T1,T1_fresher,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.61,0.01,2.62,1342,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0
2220,T1,T1_fresher,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.3,0.01,1.31,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,T1,T1_fresher,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.15,0.01,1.16,2043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,T1,T1_fresher,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.07,0.01,8.08,1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.927,0.927,1.0,0.0,0.0,0.0,0.0
1974,T1,T1_fresher,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.22,0.01,2.23,1885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,T1,T1_fresher,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.47,0.01,2.48,1479,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0
6,T1,T1_fresher,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.82,0.01,2.83,1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,T1,T1_fresher,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.97,0.01,2.98,956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829,0.829,0.829,1.0,0.0,0.0,0.0,0.0
378,T1,T1_fresher,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.29,0.01,1.3,2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,T1,T1_fresher,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.31,0.01,1.32,1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,T1,T1_fresher,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.03,0.01,3.04,1797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,T1,T1_fresher,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,10.23,0.01,10.24,1438,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.976,0.976,0.976,1.0,0.0,0.0,1.0,0.0
1830,T1,T1_fresher,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.95,0.01,2.96,1806,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2280,T1,T1_fresher,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.87,0.01,5.88,1978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.963,0.963,0.963,1.0,0.0,0.0,0.0,0.0
1236,T1,T1_fresher,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.33,0.01,7.34,931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.873,0.873,0.873,1.0,0.0,0.0,0.0,0.0
1248,T1,T1_fresher,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.07,0.01,2.08,2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,T1,T1_fresher,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.18,0.01,1.19,1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,T1,T1_fresher,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.67,0.01,6.68,1396,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.952,0.952,0.952,1.0,0.0,0.0,0.0,0.0
2142,T1,T1_fresher,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.94,0.01,2.95,927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.864,0.864,1.0,0.0,0.0,0.0,0.0
2130,T1,T1_fresher,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.29,0.01,9.3,1738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.889,0.889,0.5,0.0,0.0,0.0,0.0
510,T1,T1_fresher,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.63,0.01,3.64,2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851,0.851,0.851,1.0,0.0,0.0,0.0,0.0
1980,T1,T1_fresher,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.18,0.01,7.19,1974,0.0,1.0,0.0,0.0,0.0,0.978,0.0,0.0,0.936,0.936,0.936,1.0,0.0,0.0,0.0,0.0
2094,T1,T1_fresher,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.42,0.01,8.43,1337,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.933,0.933,0.933,1.0,0.0,0.0,1.0,0.0
2148,T1,T1_fresher,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.36,0.01,1.37,1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,T1,T1_fresher,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.48,0.01,2.49,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,T1,T1_fresher,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.28,0.01,1.29,1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,T1,T1_fresher,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.35,0.01,1.36,1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,T1,T1_fresher,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.1,0.01,6.11,1582,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.96,0.96,0.96,1.0,0.0,0.0,0.0,0.0
2112,T1,T1_fresher,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.27,0.01,1.28,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,T1,T1_fresher,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.1,0.01,4.11,1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.865,0.865,0.5,0.0,0.0,0.0,0.0
2034,T1,T1_fresher,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.46,0.01,7.47,1344,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.818,0.818,0.818,1.0,0.0,0.0,1.0,0.0
870,T1,T1_fresher,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.15,0.01,3.16,893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.941,0.941,0.941,1.0,0.0,0.0,0.0,0.0
1662,T1,T1_fresher,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.61,0.01,1.62,2104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,T1,T1_fresher,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.79,0.01,2.8,1650,1.0,1.0,1.0,0.0,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.15,0.01,11.16,927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.963,0.963,0.963,1.0,0.0,0.0,0.0,0.0
58,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.28,0.01,3.29,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.962,0.962,0.962,1.0,0.0,0.0,0.0,0.0
1054,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.89,0.01,8.9,1425,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.963,0.963,0.963,1.0,0.0,0.0,0.0,0.0
340,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.35,0.01,1.36,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.0,0.01,8.01,1576,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.889,0.889,0.889,1.0,0.0,0.0,0.0,0.0
2428,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.41,0.01,1.42,2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,T1,T1_functional,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.34,0.01,6.35,1401,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.936,0.936,0.936,1.0,0.0,0.0,0.0,0.0
2386,T1,T1_functional,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.37,0.01,1.38,2292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,T1,T1_functional,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.22,0.01,1.23,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,T1,T1_functional,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.29,0.01,2.3,1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,T1,T1_functional,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.49,0.02,6.51,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.5,0.0,0.0,0.0,0.0
364,T1,T1_functional,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.53,0.01,1.54,2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,T1,T1_functional,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.28,0.01,1.29,2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,T1,T1_functional,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.94,0.01,1.95,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,T1,T1_functional,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.86,0.01,1.87,2057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,T1,T1_functional,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.55,0.01,5.56,1213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.923,0.923,0.923,0.25,0.0,0.0,0.0,0.0
1780,T1,T1_functional,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.29,0.01,6.3,1489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.909,0.909,0.909,1.0,0.0,0.0,0.0,0.0
232,T1,T1_functional,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.31,0.01,1.32,1605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,T1,T1_functional,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.21,0.01,1.22,1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,T1,T1_functional,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.92,0.01,2.93,1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,T1,T1_functional,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.29,0.01,1.3,1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,T1,T1_functional,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.22,0.01,1.23,1705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,T1,T1_functional,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.44,0.01,1.45,1686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,T1,T1_functional,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.18,0.01,1.19,2188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,T1,T1_functional,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.63,0.01,5.64,1517,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.872,0.872,0.872,1.0,0.0,0.0,0.0,0.0
370,T1,T1_functional,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.42,0.01,7.43,1554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.919,0.919,1.0,0.0,0.0,0.0,0.0
1702,T1,T1_functional,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.97,0.01,7.98,1954,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.857,0.857,0.857,1.0,0.0,0.0,0.0,0.0
1942,T1,T1_functional,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.23,0.01,3.24,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.947,0.947,1.0,0.0,0.0,0.0,0.0
700,T1,T1_functional,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.03,0.01,5.04,1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.977,0.977,1.0,0.0,0.0,0.0,0.0
2236,T1,T1_functional,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.96,0.01,2.97,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.977,0.977,1.0,0.0,0.0,0.0,0.0
2092,T1,T1_functional,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.37,0.01,1.38,2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,T1,T1_functional,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.27,0.01,1.28,2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,T1,T1_functional,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.41,0.01,5.42,1272,0.0,1.0,0.0,0.0,0.0,0.936,0.0,1.0,0.93,0.93,0.93,1.0,0.0,0.0,0.0,0.0
2434,T1,T1_functional,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.38,0.01,1.39,1726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,T1,T1_functional,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.24,0.01,1.25,1510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,T1,T1_functional,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.85,0.01,1.86,1479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,T1,T1_functional,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.24,0.01,1.25,1383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
